stargate_id,solar_system_id,destination_stargate_id,destination_system_id,type_id,planet_id,lagrange_point,x,y,z
50003076,30019652,50003075,30019651,79881,40208981,2,-217954308296.291,22951032182.1025,-342237155000.513
50003077,30019613,50003078,30019625,79881,40208525,4,-2451471546168.87,-142902688215.509,-132001268285.954
50003078,30019625,50003077,30019613,79881,40208650,3,-894332203183.789,-37776931125.003,-796814075738.475
50003079,30019624,50003080,30019625,79787,40208632,4,185492763426.851,-3656132918.43952,201438042086.578
50003080,30019625,50003079,30019624,79787,40208650,4,-243055483653.12,99258536555.8032,1169291081065.23
50003081,30019623,50003082,30019635,79881,40208627,4,-329902876872.648,-160463582226.738,1638395207431.21
50003082,30019635,50003081,30019623,79787,40208773,3,-699451994701.017,47604936441.8975,786684086730.831
50003083,30019622,50003084,30019636,79787,40208601,3,-124920180784.027,12809555102.1684,-63000185806.2209
50003084,30019636,50003083,30019622,79787,40208781,3,-207426960775.8,-16735430022.978,-253391458911.247
50003085,30019615,50003086,30019624,79787,40208539,5,-273164618102.497,-23454415405.7778,153698597947.739
50003086,30019624,50003085,30019615,79787,40208632,5,78667919712.2775,-39558613092.4492,-259315815039.626
50003087,30019613,50003088,30019636,79881,40208525,2,-1389517204580.76,601084925714.141,1974924837165.69
50003088,30019636,50003087,30019613,79881,40208781,4,-116118168278.2,12101272085.7759,306403949604.98
50003089,30019616,50003090,30019625,79881,40208543,4,-919252506288.055,-55840795092.4746,627267028035.148
50003090,30019625,50003089,30019616,79787,40208650,2,998128073482.805,42161308014.6942,889292027626.32
50003091,30019613,50003092,30019622,79881,40208525,5,1078299878136.93,736916772640.449,2083694146897.52
50003092,30019622,50003091,30019613,79881,40208601,4,6787791012.12958,-26560831882.9168,137791900282.676
50003093,30019649,50003094,30019651,79881,40208951,2,-7707164618777.42,2672737759794.2,3446127720088.57
50003094,30019651,50003093,30019649,79881,40208977,2,-93517099877.4533,-14583840248.5797,113549057559.119
50003095,30019626,50003096,30019628,79787,40208661,4,-928010276018.982,57415720412.8055,21065802596.7865
50003096,30019628,50003095,30019626,79881,40208690,4,-4310100970100.9,106523995939.095,5182176845099.03
50003097,30019628,50003098,30019649,79787,40208690,5,6375005001321.27,2008638155665.34,876332460194.313
50003098,30019649,50003097,30019628,79787,40208951,4,-6678198808948.35,1925857533011.33,-5243133250477.01
50003099,30019636,50003100,30019655,79881,40208781,2,211787114927.821,17087211943.8412,258717795552.955
50003100,30019655,50003099,30019636,79787,40209028,3,-2215478975186.92,91888313314.6351,833113494528.586
50003101,30019653,50003102,30019655,79881,40209000,5,2009897412092.28,3631778832.79722,-179312484589.843
50003102,30019655,50003101,30019653,79787,40209028,5,410019188758.573,314225005345.292,-2311712689165.81
50003103,30019616,50003104,30019645,79787,40208543,5,988757787638.26,-273424777239.066,434976111700.332
50003104,30019645,50003103,30019616,79881,40208872,4,-15347474974.7854,-1389108456.48909,-5793542169.8179
50003105,30019615,50003106,30019625,79881,40208539,4,9398655607.1156,-42911613602.6319,-311227466472.687
50003106,30019625,50003105,30019615,79881,40208650,5,1137387686836.91,-61481605430.8002,-372477005326.758
50003107,30019654,50003108,30019656,79881,40209022,5,-2633603689793.48,535402704481.691,854658445245.677
50003108,30019656,50003107,30019654,79881,40209051,5,-1002441847688.36,-1427785693437.82,-5381865468760.84
50003109,30019622,50003110,30019623,79881,40208601,5,118132389771.898,13751276780.7485,-74791714476.4552
50003110,30019623,50003109,30019622,79787,40208627,3,-1259737508023.05,162029047472.508,-1098057978331.96
50003111,30019618,50003112,30019619,79881,40208560,3,733982452664.657,-11218483162.547,-219344157916.859
50003112,30019619,50003111,30019618,79787,40208566,5,42592893995.0281,-36548991847.232,-347705340600.83
50003113,30019613,50003114,30019623,79881,40208525,3,1373171668031.94,-594014084424.94,-1951692878611.56
50003114,30019623,50003113,30019613,79787,40208627,5,1589640384895.7,-1565465245.76972,-540337229099.251
50003115,30019619,50003116,30019645,79881,40208566,4,273321374953.301,91989140481.2884,202193994305.991
50003116,30019645,50003115,30019619,79881,40208872,2,-12848165294.9414,862313163.417533,10352869550.3153
50003117,30019618,50003118,30019621,79881,40208560,4,-556293123452.986,-91231712781.7492,-518828189459.844
50003118,30019621,50003117,30019618,79787,40208594,4,-197941452644.655,16766094328.4489,1774583218942.55
50003119,30019649,50003120,30019650,79787,40208951,5,-899024216744.163,701818285124.104,8631159794832.11
50003120,30019650,50003119,30019649,79881,40208968,2,-713834128406.435,69115637130.395,-617194199122.735
50003121,30019643,50003122,30019652,79787,40208859,5,4085448216.47753,383937544.772264,939258801.57855
50003122,30019652,50003121,30019643,79881,40208981,4,183922722543.69,-17591784910.1741,-356955130649.342
50003123,30021506,50003124,30021508,79787,40228485,2,1375638091554.34,-266708254750.494,1062094618660.36
50003124,30021508,50003123,30021506,79881,40228495,4,-40427766467.3462,-7628648404.55188,-15171185952.0389
50003125,30021495,50003126,30021514,79881,40228371,2,-233786389874.608,33415752645.5845,74219122345.9303
50003126,30021514,50003125,30021495,79787,40228548,4,-184227788799.84,-7029019520.47383,97851369578.0853
50003127,30021490,50003128,30021527,79787,40228285,5,-12843858275.8699,-2254899790.74675,5445874570.48198
50003128,30021527,50003127,30021490,79787,40228704,2,-1295371312619.81,110441375701.878,684020656631.571
50003129,30021491,50003130,30021492,79787,40228300,5,-581484071894.706,-111062687948.813,475600979699.093
50003130,30021492,50003129,30021491,79787,40228323,5,-767628247174.64,219855836807.407,-1154886435512.44
50003131,30021492,50003132,30021493,79881,40228323,3,-632135271709.232,-311996100507.736,1214255255413.12
50003132,30021493,50003131,30021492,79881,40228361,2,-1789123691431.4,-9160779032.17249,-367610286685.886
50003133,30021487,50003134,30021515,79881,40228263,2,223145144005.807,-27100711846.0953,-26499828686.1814
50003134,30021515,50003133,30021487,79881,40228574,2,-2762337199335.64,220788260654.72,95576600322.6898
50003135,30021498,50003136,30021515,79881,40228400,4,132844279570.535,-4861989861.25549,-133222722060.079
50003136,30021515,50003135,30021498,79787,40228574,4,-1477728673455.67,-84883446317.9637,-2340693746802.5
50003137,30021511,50003138,30021527,79881,40228524,5,2462921804.92913,-119730234.575051,5226572047.63964
50003138,30021527,50003137,30021511,79881,40228704,4,-1235953683378.02,21192390616.5878,-776477655607.612
50003139,30021499,50003140,30021507,79787,40228404,5,1129814718.70616,909236035.069871,9853232480.58001
50003140,30021507,50003139,30021499,79787,40228493,3,-38455070652.3897,-4718722859.88198,62498427249.9373
50003141,30021488,50003142,30021507,79881,40228265,2,196197019743.805,10230805956.8575,-257192717074.193
50003142,30021507,50003141,30021488,79787,40228493,5,-34703680795.0529,12030284380.159,-63702739423.2928
50003143,30021491,50003144,30021496,79787,40228300,3,712182023971.564,-4258748385.01195,263502497533.438
50003144,30021496,50003143,30021491,79787,40228383,4,-3544648354134.75,404363198683.06,-1336635114965.25
50003145,30021486,50003146,30021527,79787,40228261,5,-48028575770.0016,-17464038089.9687,-30750784713.2732
50003146,30021527,50003145,30021486,79787,40228704,5,-51252497829.5148,88552838476.8443,1456186715636.96
50003147,30021520,50003148,30021525,79787,40228605,5,657638979931.95,70587713047.9344,25881198348.4064
50003148,30021525,50003147,30021520,79881,40228666,3,-116712866930.071,-25889205576.7453,-34613645491.8369
50003149,30021499,50003150,30021502,79787,40228404,2,-7998405711.08797,1200108029.45739,5851536889.92936
50003150,30021502,50003149,30021499,79787,40228443,2,-904520627436.218,-9340208061.05811,492505183.79628
50003151,30021496,50003152,30021497,79881,40228383,3,2918664414845.51,-365844869409.2,-2421196098319.81
50003152,30021497,50003151,30021496,79881,40228392,5,-1528852305385.04,71694122281.5962,-1788013177023.72
50003153,30021504,50003154,30021510,79787,40228479,2,1341538103515.94,93821892777.5038,-1621169995507.44
50003154,30021510,50003153,30021504,79881,40228521,3,-4347845679.00502,291240943.786942,3213010225.33051
50003155,30021501,50003156,30021502,79787,40228437,5,310753890150.888,42644486885.6748,-748629254589.203
50003156,30021502,50003155,30021501,79881,40228443,5,-422909333291.139,49648296691.9663,730497600994.808
50003157,30021517,50003158,30021519,79881,40228583,2,376873048345.907,-68688006421.8232,668902893428.16
50003158,30021519,50003157,30021517,79787,40228592,4,-49204008987.0859,3565006374.82387,37810089218.1933
50003159,30021530,50003160,30021531,79787,40228740,4,-369670393566.969,-169993633478.737,2500239592577.3
50003160,30021531,50003159,30021530,79787,40228752,4,-428153606849.281,-17361217982.1508,495443322912.931
50003161,30021516,50003162,30021520,79787,40228578,3,-1407154129517.26,197348040652.289,-1036206861397.95
50003162,30021520,50003161,30021516,79881,40228605,4,-346581418060.523,-79272841777.8384,558335586183.476
50003163,30021487,50003164,30021514,79881,40228263,5,87005772968.9346,-23687901523.9547,-206867627523.046
50003164,30021514,50003163,30021487,79787,40228548,2,-9289666395.82771,21601291339.8839,219471807114.589
50003165,30021494,50003166,30021501,79881,40228368,3,-1567311200052.45,-248684632790.032,2989292052032.41
50003166,30021501,50003165,30021494,79787,40228437,3,-784260249015.365,-181443629579.029,104145880532.949
50003167,30021491,50003168,30021493,79881,40228300,4,-130697952076.859,115321436333.825,-739103477232.531
50003168,30021493,50003167,30021491,79881,40228361,5,-1209300760920.16,-18531050544.1578,1361604363675.65
50003169,30021487,50003170,30021489,79787,40228263,4,135473896612.673,-3331989246.28204,180446827929.408
50003170,30021489,50003169,30021487,79787,40228277,2,-677194850384.617,146872138134.886,-172902685217.43
50003171,30021504,50003172,30021505,79787,40228479,4,2073048435171.37,-114419663508.392,341901368156.116
50003172,30021505,50003171,30021504,79881,40228481,4,-4163820635.49192,-465724920.636575,3501357056.83158
50003173,30021497,50003174,30021499,79881,40228392,3,-780956207856.784,-240830783001.466,2207176584560.06
50003174,30021499,50003173,30021497,79787,40228404,4,-9109503574.94074,288063653.749754,-4015388615.31008
50003175,30021519,50003176,30021530,79881,40228592,5,57370182982.0269,-2400334386.50342,23795947490.7646
50003176,30021530,50003175,30021519,79787,40228740,3,-1901904336158.74,-495500592330.696,-1598121120157.94
50003177,30021507,50003178,30021510,79787,40228493,2,38553645655.5459,4730818745.10375,-62658634540.131
50003178,30021510,50003177,30021507,79881,40228521,5,-600190374.55293,72418999.1118,-5380199350.09109
50003179,30021486,50003180,30021490,79881,40228261,3,-4676279486.22932,12260941439.0501,58182035050.1733
50003180,30021490,50003179,30021486,79881,40228285,2,-11064813896.0912,-2913404727.7505,-8673367020.01895
50003181,30021498,50003182,30021500,79881,40228400,5,-181769818122.604,5130556891.40834,-48507173065.2488
50003182,30021500,50003181,30021498,79881,40228423,4,-3483611512554.23,-1173190221890.35,1420515463886.26
50003183,30021507,50003184,30021512,79787,40228493,4,73158751447.4425,-7311561520.27703,1204312173.35546
50003184,30021512,50003183,30021507,79787,40228539,4,-279227126763.766,28605230120.8072,296499316294.595
50003185,30021511,50003186,30021512,79787,40228524,4,-5750986024.18694,-286329339.114595,-491477135.382196
50003186,30021512,50003185,30021511,79787,40228539,3,-114129038077.676,26297236253.6199,-391127741418.402
50003187,30021506,50003188,30021525,79787,40228485,3,-1367068708391.95,265046825598.77,-1055478419386.8
50003188,30021525,50003187,30021506,79787,40228666,4,24696532928.5567,29614455462.3676,118335599105.435
50003189,30021495,50003190,30021531,79881,40228371,3,223321300441.087,-31919947692.5586,-70896817084.9431
50003190,30021531,50003189,30021495,79787,40228752,3,-214914096042.994,-868027473.618915,-618782827021.893
50003191,30021516,50003192,30021517,79881,40228578,2,1408982563489.58,-197604471596.369,1037553292316.92
50003192,30021517,50003191,30021516,79881,40228583,3,-358717282094.544,65378978635.5695,-636678661339.281
50003193,30021501,50003194,30021504,79881,40228437,4,473506358864.477,138799142693.354,644483374056.254
50003194,30021504,50003193,30021501,79881,40228479,3,-1340146325992.88,-93724557337.5363,1619488114124.5
50003195,30021513,50003196,30021514,79881,40228545,5,109365896932.05,-40915644194.5871,215818775961.724
50003196,30021514,50003195,30021513,79881,40228548,3,8784311302.86515,-20426187506.4371,-207532605989.254
50003197,30021492,50003198,30021494,79881,40228323,4,1399763518883.87,92140263700.3289,-59368819900.6821
50003198,30021494,50003197,30021492,79787,40228368,5,-1812983841796.13,151586360673.438,-2853819647662.38
50003199,30021495,50003200,30021508,79881,40228371,4,-170446714707.832,37699891693.4737,-159512634533.372
50003200,30021508,50003199,30021495,79881,40228495,2,-32854009783.6095,-8018223422.41092,28067865502.1171
50003201,30021486,50003202,30021489,79881,40228261,4,52704855256.2309,5203096650.91864,-27431250336.9001
50003202,30021489,50003201,30021486,79881,40228277,5,-427814995051.545,164091447845.049,465695187287.116
50003203,30021503,50003204,30021505,79881,40228459,5,117918339346.245,43636456218.1679,251773309121.329
50003204,30021505,50003203,30021503,79881,40228481,3,-965821998.896344,305140438.015042,-5365433850.6043
50003205,30021488,50003206,30021489,79787,40228265,4,320515566048.052,5660770520.5759,41359740751.9196
50003206,30021489,50003205,30021488,79787,40228277,4,-191665197892.702,-29736645208.4696,-623862055712.413
50003207,30021493,50003208,30021503,79787,40228361,4,-574595521701.761,9397037205.85193,-1728140577473.07
50003208,30021503,50003207,30021493,79881,40228459,4,-279154598741.179,-28349734358.7157,-21625836742.2436
50003209,30021519,50003210,30021531,79881,40228592,3,-8166173994.941,-1164671988.32045,-61606036708.9579
50003210,30021531,50003209,30021519,79787,40228752,2,223224833460.274,901594133.680096,642711185786.56
50003211,30021493,50003212,30021505,79881,40228361,3,1783896282621.93,9134013338.30583,366536213797.422
50003212,30021505,50003211,30021493,79881,40228481,2,1052136301.47616,-332410456.844872,5844935954.90741
50003213,30019784,50003214,30019795,79787,40210399,5,2284296199720.66,46106355125.7905,693456124258.549
50003214,30019795,50003213,30019784,79787,40210495,5,-1163338621474.87,139674830446.605,-114441438252.155
50003215,30019789,50003216,30019809,79881,40210449,4,756499691663.107,-42718449448.8464,-74770637994.1176
50003216,30019809,50003215,30019789,79881,40210606,3,-77663900187.0661,-9787600008.14167,-84885340332.2984
50003217,30019778,50003218,30019797,79787,40210350,4,834401280407.486,229721953534.973,2115724924639.88
50003218,30019797,50003217,30019778,79787,40210500,3,-32279224451.3242,10227596350.0393,-16129570122.432
50003219,30019808,50003220,30019825,79881,40210603,3,-70419334572.099,85951526484.768,259975420236.834
50003220,30019825,50003219,30019808,79881,40210797,5,-1207927302217.81,-228590972269.45,285614514565.331
