solar_system_id,security,security_class,frost_line,luminosity,center_x,center_y,center_z,min_x,min_y,min_z,max_x,max_y,max_z,habitable_zone_inner,habitable_zone_outer,remnant_dust_mass,remnant_gas_mass,potential,system_radius
30008416,0.0,D1,245427257344.0,1.41331565171761e+26,-7.59049898173375e+18,3.44475075191291e+17,-6.02116953477452e+18,-7.59050697177076e+18,3.44475075191291e+17,-6.02117752481153e+18,-7.59049099169674e+18,3.44475075191291e+17,-6.02116154473751e+18,86634913792.0,124810559488.0,5.90396575698208e+25,4.15658211574027e+28,0.717870771884918,7990036922368.0
30008417,0.0,D1,24391880704.0,1.39599583653319e+24,-7.34731734549313e+18,1.39730881907173e+17,-6.88988732808082e+18,-7.34732719826672e+18,1.39730881907173e+17,-6.88989718085441e+18,-7.34730749271954e+18,1.39730881907173e+17,-6.88987747530723e+18,8610644992.0,12404923392.0,3.08215578681169e+24,1.53742883228016e+27,0.692156791687012,9852773466112.0
30008418,0.0,D1,604467036160.0,8.57311766742865e+26,-8.28362047751838e+18,2.63847499014402e+17,-5.85711924330722e+18,-8.28362970724901e+18,2.63847499014402e+17,-5.85712847303785e+18,-8.28361124778775e+18,2.63847499014402e+17,-5.85711001357659e+18,213398814720.0,307432947712.0,1.89924467249445e+26,7.36681804435951e+28,0.728838682174683,9229730578432.0
30008419,0.0,D1,6859474944.0,1.10401583538932e+23,-8.07872951781301e+18,1.00002578484758e+17,-6.67804457912266e+18,-8.07873679838205e+18,1.00002578484758e+17,-6.6780518596917e+18,-8.07872223724398e+18,1.00002578484758e+17,-6.67803729855363e+18,2421422592.0,3488421888.0,3.49972089735019e+24,3.30750180271193e+27,0.705857634544373,7280568827904.0
30008420,0.0,D1,24047368192.0,1.35684017227854e+24,-8.22481339531468e+18,-1.66889906475493e+16,-7.63136502103496e+18,-8.2248226776115e+18,-1.66889906475493e+16,-7.63137430333177e+18,-8.22480411301786e+18,-1.66889906475493e+16,-7.63135573873814e+18,8489515520.0,12230418432.0,4.33565170712001e+25,1.80429144457018e+28,0.680538237094879,9282296741888.0
30008421,0.0,D1,833417314304.0,1.62974106199148e+27,-8.04000938991175e+18,4.01166726841496e+17,-6.68166858041567e+18,-8.04002300829866e+18,4.01166726841496e+17,-6.68168219880257e+18,-8.03999577152484e+18,4.01166726841496e+17,-6.68165496202876e+18,294212468736.0,423857094656.0,1.4052947306932e+26,8.24043034291139e+28,0.704090297222137,13618387091456.0
30008422,0.0,D1,23300421632.0,1.27385835875409e+24,-8.32953739565879e+18,3.24513671287945e+17,-6.15977032287412e+18,-8.32954937827928e+18,3.24513671287945e+17,-6.15978230549462e+18,-8.32952541303829e+18,3.24513671287945e+17,-6.15975834025362e+18,8227066368.0,11852320768.0,8.188891541922e+25,1.81691196899565e+28,0.721214771270752,11982620065792.0
30008423,0.0,D1,223644663808.0,1.17357438703805e+26,-1.21211094818497e+19,-4.52404627220065e+16,-5.52841299677044e+18,-1.21211208787036e+19,-4.52404627220065e+16,-5.52842439362432e+18,-1.21210980849958e+19,-4.52404627220065e+16,-5.52840159991657e+18,78962270208.0,113756979200.0,2.55302015642937e+24,1.83884685955714e+27,0.743745982646942,11396854054912.0
30008424,0.0,D1,152274714624.0,5.44062966271068e+25,-1.18648663076016e+19,1.86928131900511e+17,-6.42881576532642e+18,-1.1864881847005e+19,1.86928131900511e+17,-6.42883130472985e+18,-1.18648507681982e+19,1.86928131900511e+17,-6.428800225923e+18,53749235712.0,77433823232.0,6.39808070490907e+25,5.26612714943286e+28,0.729416787624359,15539403489280.0
30008425,0.0,D1,158641651712.0,5.90511037745186e+25,-1.17198967576174e+19,8.2811664844637e+16,-6.15484831113703e+18,-1.17199076135301e+19,8.2811664844637e+16,-6.15485916704976e+18,-1.17198859017047e+19,8.2811664844637e+16,-6.15483745522429e+18,56015609856.0,80698875904.0,2.65893287539833e+26,3.90877971244488e+28,0.737523972988129,10855912570880.0
30008426,0.0,D1,222848548864.0,1.16523415287373e+26,-1.17638969046737e+19,1.54395043749152e+17,-6.44074171201806e+18,-1.17639042748464e+19,1.54395043749152e+17,-6.44074908219076e+18,-1.1763889534501e+19,1.54395043749152e+17,-6.44073434184535e+18,78710226944.0,113393868800.0,9.39951322260079e+22,4.44014369475391e+27,0.730767965316772,7370172792832.0
30008427,0.0,D1,43144966144.0,4.36771024599963e+24,-1.16016518211504e+19,7.43045943439039e+16,-6.17995171290104e+18,-1.16016652242277e+19,7.43045943439039e+16,-6.17996511597836e+18,-1.16016384180731e+19,7.43045943439039e+16,-6.17993830982372e+18,15236939776.0,21951092736.0,3.19025117065631e+25,1.6607633794647e+28,0.738598704338074,13403077738496.0
30008428,0.0,D1,16257841152.0,6.20182273946689e+23,-1.18481473125771e+19,1.51533015475789e+16,-6.47032214324292e+18,-1.18481616818903e+19,1.51533015475789e+16,-6.47033651255608e+18,-1.1848132943264e+19,1.51533015475789e+16,-6.47030777392976e+18,5741067776.0,8270867968.0,7.67694043715014e+25,1.15008619577053e+28,0.729845464229584,14369313259520.0
30008429,0.0,D1,21591652352.0,1.09386893719848e+24,-1.20149692840625e+19,-1.12598751366568e+17,-6.6370823251509e+18,-1.20149820558501e+19,-1.12598751366568e+17,-6.63709509693846e+18,-1.2014956512275e+19,-1.12598751366568e+17,-6.63706955336334e+18,7625755648.0,10986043392.0,9.38422706871677e+24,8.01753523521575e+27,0.72397243976593,12771787800576.0
30008430,0.0,D1,106755579904.0,2.67408221785201e+25,-1.2113747046075e+19,-1.49638450961235e+17,-6.07374665868569e+18,-1.21137560190173e+19,-1.49638450961235e+17,-6.07375563162791e+18,-1.21137380731328e+19,-1.49638450961235e+17,-6.07373768574348e+18,37698842624.0,54310830080.0,2.9926392718452e+26,4.21118542267175e+28,0.734905958175659,8972942704640.0
30008431,0.0,D1,382271848448.0,3.42876900115204e+26,-1.17386941659048e+19,-1.5170772596716e+17,-5.76161565653858e+18,-1.17387049816517e+19,-1.5170772596716e+17,-5.76162647228547e+18,-1.17386833501579e+19,-1.5170772596716e+17,-5.76160484079169e+18,134999171072.0,194486517760.0,7.20098022133818e+26,9.81222469201632e+28,0.744539201259613,10815746867200.0
30008432,0.0,D1,416819609600.0,4.07652236101666e+26,-1.18659238200891e+19,-1.87431943322492e+16,-5.76916479331171e+18,-1.18659350369747e+19,-1.87431943322492e+16,-5.76917601019732e+18,-1.18659126032035e+19,-1.87431943322492e+16,-5.76915357642609e+18,147209453568.0,212077264896.0,3.42509846801626e+26,4.29072943594586e+28,0.742664694786072,11216885907456.0
30008433,0.0,D1,1640128184320.0,6.31174090373951e+27,-1.22559816862455e+19,-2.06114761719895e+17,-6.30485114515652e+18,-1.22559932019008e+19,-2.06114761719895e+17,-6.30486266081183e+18,-1.22559701705902e+19,-2.06114761719895e+17,-6.30483962950122e+18,579588653056.0,834984280064.0,2.61549743393261e+27,1.99337077202628e+29,0.728444516658783,11515655618560.0
30008434,0.0,D1,115456606208.0,3.12774391719395e+25,-1.18831739737136e+19,-3.26462139631991e+17,-6.50095823449531e+18,-1.18831850723785e+19,-3.26462139631991e+17,-6.50096933316021e+18,-1.18831628750487e+19,-3.26462139631991e+17,-6.50094713583042e+18,40780083200.0,58749816832.0,1.59857953063009e+26,2.63081242261404e+28,0.729313373565674,11098665254912.0
30008435,0.0,D1,59483615232.0,8.30210589724708e+24,-1.20408448186207e+19,-2.14640657088932e+17,-6.52458599652817e+18,-1.20408516153016e+19,-2.14640657088932e+17,-6.52459279320905e+18,-1.20408380219398e+19,-2.14640657088932e+17,-6.52457919984728e+18,21004226560.0,30259732480.0,1.42213771483714e+26,3.39517088363814e+28,0.726513385772705,6796680888320.0
30008436,0.0,D1,15163451392.0,5.39497800635352e+23,-1.165756082619e+19,-6.75490957436528e+16,-6.15888766831685e+18,-1.16575722929741e+19,-6.75490957436528e+16,-6.15889913510092e+18,-1.1657549359406e+19,-6.75490957436528e+16,-6.15887620153277e+18,5355958272.0,7716059648.0,7.79911737366774e+25,1.42982596358958e+28,0.739023149013519,11466783588352.0
30008437,0.0,D1,359105265664.0,3.02577829417129e+26,-1.22274069353505e+19,1.55411256615879e+17,-6.15578023579017e+18,-1.222742074816e+19,1.55411256615879e+17,-6.15579404859968e+18,-1.2227393122541e+19,1.55411256615879e+17,-6.15576642298066e+18,126842912768.0,182736207872.0,3.77545489566405e+26,6.31211668605239e+28,0.730575740337372,13812809859072.0
30008438,0.0,D1,134161047552.0,4.22324693327546e+25,-1.2125727524854e+19,2.87188873856832e+17,-6.41785704487102e+18,-1.21257388446131e+19,2.87188873856832e+17,-6.41786836463009e+18,-1.21257162050949e+19,2.87188873856832e+17,-6.41784572511195e+18,47373795328.0,68249051136.0,4.77423596019331e+25,1.74856999931472e+28,0.725415587425232,11319758553088.0
30008439,0.0,D1,233936781312.0,1.28407564136163e+26,-1.19226409311172e+19,-1.08734290522987e+17,-6.16075894953213e+18,-1.19226536465384e+19,-1.08734290522987e+17,-6.16077166495338e+18,-1.19226282156959e+19,-1.08734290522987e+17,-6.16074623411088e+18,82612592640.0,119015817216.0,3.09885052254396e+23,1.34126349946918e+27,0.73566472530365,12715421597696.0
30008440,0.0,D1,741667307520.0,1.29066009597828e+27,-1.17549336669958e+19,-1.09404577868701e+16,-6.38607855611796e+18,-1.17549443729139e+19,-1.09404577868701e+16,-6.38608926203606e+18,-1.17549229610777e+19,-1.09404577868701e+16,-6.38606785019985e+18,261959122944.0,377391349760.0,2.02647998293821e+26,5.45872650525345e+28,0.733134806156158,10705917968384.0
30008441,0.0,D1,8796106752.0,1.81540929641636e+23,-1.24167351948936e+19,2.45457002293797e+16,-6.21988605495137e+18,-1.24167428146629e+19,2.45457002293797e+16,-6.21989367472064e+18,-1.24167275751243e+19,2.45457002293797e+16,-6.21987843518211e+18,3106345728.0,4475156480.0,1.22016057850842e+25,2.94855590694063e+27,0.727467656135559,7619769008128.0
30008442,0.0,D1,402889375744.0,3.80859852967617e+26,-1.14994447720024e+19,-2.47635338012976e+17,-6.05206192532082e+18,-1.1499458049575e+19,-2.47635338012976e+17,-6.05207520289345e+18,-1.14994314944298e+19,-2.47635338012976e+17,-6.0520486477482e+18,142226587648.0,204898713600.0,1.87369401810266e+25,1.62102891564119e+28,0.742960870265961,13277572628480.0
30008443,0.0,D1,14981081088.0,5.26598806755419e+23,-1.14882711385442e+19,6.75077220106359e+16,-6.16006341394671e+18,-1.14882790403339e+19,6.75077220106359e+16,-6.16007131573631e+18,-1.14882632367546e+19,6.75077220106359e+16,-6.1600555121571e+18,5290337280.0,7621522944.0,3.04623730996919e+23,3.70800769637247e+26,0.740311026573181,7901789814784.0
30008444,0.0,D1,7382699008.0,1.27886259653043e+23,-1.13011142437473e+19,-1.08337621012314e+17,-6.06948674472122e+18,-1.13011227421061e+19,-1.08337621012314e+17,-6.06949524308003e+18,-1.13011057453885e+19,-1.08337621012314e+17,-6.06947824636241e+18,2607194112.0,3756053760.0,9.18705962114568e+24,2.00864102218825e+27,0.744474112987518,8498358779904.0
30008445,0.0,D1,19401670656.0,8.83225998966353e+23,-1.1224081478838e+19,-1.23476960926877e+17,-6.3458750032882e+18,-1.12240938497594e+19,-1.23476960926877e+17,-6.3458873742097e+18,-1.12240691079165e+19,-1.23476960926877e+17,-6.34586263236671e+18,6851609088.0,9870769152.0,8.73642065140451e+24,7.62091193846088e+27,0.74159049987793,12370921390080.0
30008446,0.0,D1,418403778560.0,4.10756823129271e+26,-1.13294416577003e+19,-3.50412377263368e+16,-6.38476705191173e+18,-1.13294557643319e+19,-3.50412377263368e+16,-6.38478115854332e+18,-1.13294275510687e+19,-3.50412377263368e+16,-6.38475294528013e+18,147751403520.0,212858028032.0,1.90871910471815e+26,3.64594554439786e+28,0.739184081554413,14106631340032.0
30008447,0.0,D1,366262845440.0,3.14759856289222e+26,-1.14093341378811e+19,-1.13473482344519e+17,-6.20451250054236e+18,-1.14093470008509e+19,-1.13473482344519e+17,-6.20452536351218e+18,-1.14093212749112e+19,-1.13473482344519e+17,-6.20449963757255e+18,129346494464.0,186342998016.0,3.71743582726854e+26,5.63090304274558e+28,0.741509735584259,12862969872384.0
30008448,0.0,D1,597556002816.0,8.37820051510868e+26,-1.1364122806036e+19,-1.70803283056479e+17,-6.03431926444665e+18,-1.13641362232544e+19,-1.70803283056479e+17,-6.03433268166502e+18,-1.13641093888177e+19,-1.70803283056479e+17,-6.03430584722828e+18,211035963392.0,304028909568.0,5.79134423389467e+26,1.16901842273051e+29,0.744517803192139,13417218834432.0
30008449,0.0,D1,398250573824.0,3.72140040150486e+26,-1.14383711118319e+19,-2.41526079287552e+16,-6.04326723971954e+18,-1.14383869042342e+19,-2.41526079287552e+16,-6.04328303212181e+18,-1.14383553194297e+19,-2.41526079287552e+16,-6.04325144731727e+18,140627312640.0,202594697216.0,3.50249768573561e+26,4.97145336984838e+28,0.743167400360107,15792401809408.0
30008450,0.0,D1,135513628672.0,4.30883152474264e+25,-1.12842892085034e+19,-2.29405344315961e+17,-6.01857431123777e+18,-1.12843001205529e+19,-2.29405344315961e+17,-6.01858522328732e+18,-1.12842782964538e+19,-2.29405344315961e+17,-6.01856339918823e+18,47848628224.0,68933115904.0,6.57533454637614e+26,1.17205924895616e+29,0.745469868183136,10912049135616.0
30008451,0.0,D1,270182907904.0,1.71281043990421e+26,-1.12424477494943e+19,-1.63661920355625e+17,-6.3063595183833e+18,-1.12424565578732e+19,-1.63661920355625e+17,-6.30636832676216e+18,-1.12424389411155e+19,-1.63661920355625e+17,-6.30635071000444e+18,95412240384.0,137455632384.0,4.35955453692212e+25,2.22438384021246e+28,0.742064833641052,8808379187200.0
30008452,0.0,D1,114866176000.0,3.09583566163245e+25,-1.12631724694749e+19,-2.1011263764149e+17,-6.09703964441669e+18,-1.12631844905361e+19,-2.1011263764149e+17,-6.09705166547789e+18,-1.12631604484137e+19,-2.1011263764149e+17,-6.09702762335548e+18,40570802176.0,58448314368.0,4.07759706832639e+26,3.99473150479959e+28,0.744657874107361,12021060861952.0
30008453,0.0,D1,189378871296.0,8.41504862426567e+25,-1.11918511521729e+19,-3.86712682122229e+16,-6.18806431967525e+18,-1.11918624609065e+19,-3.86712682122229e+16,-6.18807562840889e+18,-1.11918398434392e+19,-3.86712682122229e+16,-6.1880530109416e+18,66891890688.0,96367788032.0,6.02607812989542e+25,6.10923697451691e+27,0.743549823760986,11308733825024.0
30008454,0.0,D1,42426318848.0,4.22341981385508e+24,-1.13428317448516e+19,-6.51648231758936e+16,-6.38847595025469e+18,-1.1342843663141e+19,-6.51648231758936e+16,-6.38848786854409e+18,-1.13428198265622e+19,-6.51648231758936e+16,-6.38846403196528e+18,14984710144.0,21587718144.0,1.36381344506093e+25,5.58652236059874e+27,0.739130616188049,11918289928192.0
30008455,0.0,D1,207455305728.0,1.00981701363879e+26,-1.14096567426162e+19,-6.42706209043757e+16,-6.02784940955883e+18,-1.14096657650397e+19,-6.42706209043757e+16,-6.02785843198237e+18,-1.14096477201927e+19,-6.42706209043757e+16,-6.02784038713529e+18,73280700416.0,105571827712.0,3.25614215650098e+26,5.24563774573698e+28,0.743851900100708,9022423957504.0
30008456,0.0,D1,922061701120.0,1.99486514128795e+27,-1.12842286908143e+19,-4.851074444409e+16,-6.10888916181907e+18,-1.12842381049628e+19,-4.851074444409e+16,-6.10889857596761e+18,-1.12842192766657e+19,-4.851074444409e+16,-6.10887974767052e+18,325626953728.0,469114388480.0,3.09664718002111e+26,7.56235801778899e+28,0.7438605427742,9414148882432.0
30008457,0.0,D1,88633368576.0,1.84326634433738e+25,-1.13031056445927e+19,5.66881257560249e+16,-6.11904897633623e+18,-1.13031147852281e+19,5.66881257560249e+16,-6.11905811697165e+18,-1.13030965039573e+19,5.66881257560249e+16,-6.11903983570081e+18,31297654784.0,45088960512.0,4.55189052857758e+26,4.70180907709642e+28,0.742881119251251,9140635172864.0
30008458,0.0,D1,137643327488.0,4.44532912985326e+25,-1.12917220068178e+19,-1.51953700055076e+17,-6.2532595194362e+18,-1.12917326160513e+19,-1.51953700055076e+17,-6.25327012866971e+18,-1.12917113975843e+19,-1.51953700055076e+17,-6.25324891020269e+18,48606920704.0,70025551872.0,1.17181456765342e+26,2.43482760226188e+28,0.742244780063629,10609234018304.0
30008459,0.0,D1,133312872448.0,4.17001608623916e+25,-1.12363038603922e+19,-5.45422102296362e+16,-6.25111741081744e+18,-1.12363166968917e+19,-5.45422102296362e+16,-6.25113024731697e+18,-1.12362910238927e+19,-5.45422102296362e+16,-6.2511045743179e+18,47076749312.0,67821109248.0,9.06366197133901e+25,2.38445411898911e+28,0.742439985275269,12836499619840.0
30008460,0.0,D1,23264219136.0,1.26990282918697e+24,-1.14623821678266e+19,-6.84829979316601e+16,-6.41470014065798e+18,-1.14623909096493e+19,-6.84829979316601e+16,-6.41470888248073e+18,-1.14623734260038e+19,-6.84829979316601e+16,-6.41469139883523e+18,8215435264.0,11835565056.0,2.43147830672258e+24,3.81169883705915e+27,0.736992120742798,8741822922752.0
30008461,0.0,D1,40330137600.0,3.81639182940792e+24,-1.1232947327511e+19,-2.94047370183378e+17,-6.40123994274002e+18,-1.12329591228098e+19,-2.94047370183378e+17,-6.40125173803878e+18,-1.12329355322122e+19,-2.94047370183378e+17,-6.40122814744127e+18,14244289536.0,20521031680.0,2.67637238112876e+25,6.44375879083881e+27,0.740621864795685,11795298254848.0
30008462,0.0,D1,118525952000.0,3.29625261846428e+25,-1.13489469562112e+19,-4.22358520111002e+17,-6.24695731941575e+18,-1.1348956894624e+19,-4.22358520111002e+17,-6.24696725782855e+18,-1.13489370177984e+19,-4.22358520111002e+17,-6.24694738100295e+18,41863065600.0,60310011904.0,4.8390532071823e+26,4.80985493327788e+28,0.741192996501923,9938412765184.0
30008463,0.0,D1,9137163264.0,1.95891811983839e+23,-1.14569770503447e+19,-4.68554463576916e+17,-6.34954944358346e+18,-1.14569915813498e+19,-4.68554463576916e+17,-6.34956397458851e+18,-1.14569625193397e+19,-4.68554463576916e+17,-6.34953491257841e+18,3226992640.0,4648966144.0,1.72347503299712e+25,2.42702439340037e+27,0.737883627414703,14531004727296.0
30008464,0.0,D1,225557889024.0,1.19373962978967e+26,-1.1337413900553e+19,-2.08419220866176e+17,-6.41125764952291e+18,-1.13374285488815e+19,-2.08419220866176e+17,-6.41127229785141e+18,-1.13373992522245e+19,-2.08419220866176e+17,-6.4112430011944e+18,79675326464.0,114784239616.0,1.33558335497558e+25,1.69514362416994e+27,0.739229559898376,14648328847360.0
30008465,0.0,D1,156823863296.0,5.77055936500962e+25,-1.11248639602624e+19,-4.77957497551751e+17,-6.41040241223003e+18,-1.1124878818897e+19,-4.77957497551751e+17,-6.41041727086462e+18,-1.11248491016278e+19,-4.77957497551751e+17,-6.41038755359543e+18,55391035392.0,79799083008.0,3.86066995273058e+25,1.84677987446734e+28,0.739988625049591,14858634395648.0
30008466,0.0,D1,146384650240.0,5.0278768465324e+25,-1.14437257223542e+19,-4.08004809818206e+17,-6.45056235346555e+18,-1.14437405973668e+19,-4.08004809818206e+17,-6.45057722847817e+18,-1.14437108473415e+19,-4.08004809818206e+17,-6.45054747845293e+18,51706953728.0,74491609088.0,2.43464426376188e+26,2.51247298809155e+28,0.736390292644501,14875012104192.0
30008467,0.0,D1,21448042496.0,1.07936648170722e+24,-1.12008582357946e+19,-4.81009037154485e+17,-6.4066067735479e+18,-1.12008676233205e+19,-4.81009037154485e+17,-6.40661616107381e+18,-1.12008488482687e+19,-4.81009037154485e+17,-6.406597386022e+18,7576038912.0,10914418688.0,6.05071375660586e+25,4.89128405622237e+27,0.739454925060272,9387525537792.0
30008468,0.0,D1,58181742592.0,7.94267915942138e+24,-1.11350528255411e+19,-6.85623865637904e+17,-6.34594395334693e+18,-1.11350607175024e+19,-6.85623865637904e+17,-6.34595184530823e+18,-1.11350449335798e+19,-6.85623865637904e+17,-6.34593606138564e+18,20547041280.0,29601089536.0,2.34382135038009e+26,3.49255883090441e+28,0.738700807094574,7891961511936.0
30008469,0.0,D1,39096340480.0,3.58645864090628e+24,-1.12958989395646e+19,-5.36320081385372e+17,-6.28985715002903e+18,-1.12959135379366e+19,-5.36320081385372e+17,-6.28987174840097e+18,-1.12958843411927e+19,-5.36320081385372e+17,-6.28984255165708e+18,13808579584.0,19893325824.0,4.4271696938185e+25,8.55601783082022e+27,0.740182220935822,14598371540992.0
